15765,Hache Masquée,Quand le Zobal ne sourit pas, c'est sa hache qui le fait en dévoilant sa large lame.
15766,Masque Fendu de Maître Eclaireur,Parsemée de minuscules trous, ce masque étouffe les bruits de respiration, garantissant une discrétion absolue.
15767,Masquamulette,Forgée pour s'insérer au bas de certains masques Zobal, elle est un excellent catalyseur d'énergie.
15768,阿兹公仔,柔软蓬松的公仔，大家都想要！
15769,"970年圣巧克力节桂冠诗人"称号,情圣你好！为了奖励你在爱情表白上的功力和努力，我们授予你这个称号。
15770,天界鸵鸟雕像,纪念你曾经拔光天界鸵鸟的羽毛。
15771,皇家鸵鸟雕像,快看，哈瑞！一只黄金鸵鸟！
15772,地穴兽雕像,至少这只不会在你的庇护袋里挖个洞！
15773,哈根·达兹要塞钥匙,准备享受味觉风暴！
15774,多用途测试,多用途测试
15775,皇家哞哞雕像,没必要放在手里翻来覆去，它不会叫唤。
15776,Encre Noire,Ce poulpe vous donn'ra du fil à r'tordre, moi j'vous l'dis !
15777,Item 1,
15778,Item 1,
15779,Item 3,
15780,Item 4,
15781,Teinture 1 (base),
15782,Teinture 2,
15783,Teinture 3,
15784,Teinture 4,
15785,Teinture 5,
15788,苟余船长的指环,苟余爱吃鱼，更爱宝藏。
15789,宝博萨船长的指环,就算没有肉体，生活还是要继续。
15790,久财船长的指环,一日三餐他都吃豌豆汤，你可以想象他放屁的气味...
15791,拉希船长的指环,拉希把一辈子都赌在了这个指环上。
15792,奥维船长的护符,奥维船长出海，葬身鱼腹...*海上联播*
15793,科克船长的护符,其实是个小酒瓶，科克船长的最爱。
15794,阿玛克纳船长的护符,传说这枚护符是由柯龙大师亲自交给阿玛克纳船长的。
15795,骸骨船长的护符,有一次骸骨船长在巴格缇酒馆喝醉了。他对着酒保大喊『知道我为什么孤零零的么？我连喝酒的朋友都没有！』话音刚落，他断了一根骨头...
15796,米莫船长的腰带,米莫船长早年丧母。他参加学校野营的时候被绑架，然后被关在了一个玻璃监狱里...眼泪流下来了...
15797,格拉格拉船长的腰带,曾经属于一个植物术士。我说，除了萨迪达人谁还会想到用树皮和草绳编腰带？
15798,菲列克斯船长的腰带,柔顺丝滑的传统腰带，足够让你在有氧操课程上引人注目。
15799,毛网船长的腰带,毛网船长十分在意自己的发型；他相信这场战斗将事关十二世界的存亡。
15800,黑珍珠船长的靴子,船长只留下了这双靴子。终有一天，我将为船长复仇，让背叛者血债血偿。
15801,格栈船长的靴子,船长只留下了这双靴子。终有一天，我将平息流言，让公平与正义再次闪耀。
15802,丘克船长的靴子,船长只留下了这双靴子。终有一天，我将查明船长死因，让真相大白于天下。
15803,阿尔迪耶船长的靴子,船长只留下了这双靴子。终有一天，我将解开所有秘密，让布拉克玛人人景仰我。
15804,寒冰咕哩种子,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里，只要几滴就能起作用。
15805,Snowy Seed,An experienced trapper toiled tirelessly to collect the powdery substance contained in this flask! A few flakes should suffice.
15806,Polar Crackler Seed,It is not actually a seed, but a little icicle... However, if you use it, a bad seed might well appear!
15807,北地骸骨精华,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里。只要几滴就能起作用。
15808,Semence de Frozbot,Cette fiole contient une substance visqueuse recueillie à la force du poignet par un trappeur expérimenté ! Quelques gouttes suffisent...
15809,Insigne de Nehmara ,Vous aimez sentir frissoner tout votre corps !
15810,Insigne de ES,Vous aimez sentir frissoner tout votre corps !
15811,管理员徽章,能力越大，责任越大。
15812,低级悟性糖果,能提供少量经验加成。
15813,悟性糖果（70点）,提高你的经验奖励。
15814,勘探糖果（70点）,大幅提高你找到宝藏的概率。
15815,低级勘探糖果,能小幅度提高找到宝物的几率。
15816,萨满徽章,独特的徽章，戴起来之后化身萨满。
15817,伯爵之塔钥匙,别在塔里呆得太久了，否则出来你就冻得跟爱斯基摩人一样。
15818,冰喵,生于寒冰之地的一种小喵，为了抵御寒冷长着一身纯净无暇的白毛，这也为它常年在冰原上活动提供了完美的保护色。据说为了对付当地大肆繁殖的疯兔，早在千年之前人们就已经把喵喵引入到了阿玛克纳。现在它们的后代对陆地和海洋已经完全没有概念了。
15819,Araknomecha,It may be small, but it makes a tremendous racket on account of its poorly lubricated machinery!
15820,吉狼狼,带它出门你就准备好被它牵着团团转吧，估计最后还得摔个狗吃屎！
15821,吉狼狼巢穴钥匙,关门，放蜜雪儿！\n哦不，放吉狼狼！
15822,Test Abonnement,
15823,Ice Eye,It's just cooler than a glass eye!
15824,塞拉雕像,一个能够提醒你时间为何物的纪念品！
15825,Horned Glacier Key,This key will Brrrblirify your fingers!
15826,大使之翼钥匙,使你可以进入寒冰奇境的雪封领地。
15827,冰骨,冰冻刺骨！
15828,Poussière de Glace,Elle recouvre toutes choses d'une fine particule givrée.
15829,冰棍,狭义上的冰棍。即：冰棍吃完了，剩下的那根棍。
15830,饭冰冰雕像,你认为是谁在因为内心的孤寂而哭啊，哭啊，哭...？
15831,Statue of Hagen Daz,If only you had a tiny plastic spoon, you'd tuck right in!
15832,吉狼狼,一个能够提醒你时间为何物的纪念品！
15833,寒冰夫人雕像,她是真的有一双美丽的...大雪球！
15834,Mechanikal Essence,An meticulous trapper toiled tirelessly to collect the clanky screws and bolts contained in this flask! A few gears should suffice.
15835,螺栓,喂，你螺丝松了！
15836,Rouage gelé,Ce rouage fait fraîchement cric, mais reste complètement crac !
15837,机械发条,形似一把小发条，用于重启生锈的机械。
15838,攀岩工具,随时确保绳子已经绑牢！
15839,Ancient Frozen Key,Will it still fit into a keyhole even though it's covered in ice?
15840,领地钥匙,需要新鲜空气？\n想也别想！
15841,xxx,Il ne s'agit pas réellement d'une graine, mais d'un petit glaçon... En revanche ce qui risque d'apparaître si vous l'utilisez, c'est bien de la mauvaise graine !
15842,Krak Agé,Cette vieille roche givrée s'est détachée du nez d'un vieux Craqueleur Polaire. Encore un loup égaré par mégarde. C'est Mickey qui va être content !
15843,极地冰心,一颗融化的心，就像你身体里的那颗一样！
15844,永恒冰晶,让拥有者不畏严寒，不畏攻击。
15845,Brrrbli Hairs,Who would have thought that the frozen pelt of a big hairy pig might be of interest to you one day?
15846,寒冰猪皮,厚实坚韧，隔离了所有寒气。
15847,五花皮,离开饭冰冰！离远点！不许跟我抢皮！
15848,冰雪绒毛,绒毛团就长这样！
15849,吉狼之牙,即便它看起来像狗，也是会用牙齿咬人的！
15850,"年年岁岁"称号,感谢忠实的你订阅一年的游戏时间，请收下这一特殊称号兹以奖励！
15851,熔岩披风,即便仅仅是挂在楼下衣帽架上，依然让你觉得温暖舒适。
15852,壁垒披风,穿上它，背后暗箭将毫无用处。
15853,小瓶朗姆酒,这么小个酒瓶，里面没多少酒，还都结冰了。喝不了，干瞪眼！
15854,临时潜水装备,你可以用这件装备来短暂的探索尼莱扎的地窖，但是你得时刻注意过滤网的状态。
15855,Scaphandre de Nileza,Ce Scaphandre de Nileza a un filtre éternel.
15856,朗姆酒瓶,北地骸骨喝过小瓶朗姆酒所留下的，小心处置！
15857,Key of Steam,The key to the Lock of Steam, surprisingly enough.
15858,熔岩钥匙,这样一把不起眼的钥匙居然能打开熔岩锁！
15859,Key of Life,The key to the Lock of Life, surprisingly enough.
15860,Key of Death,The key to the Lock of Death, surprisingly enough.
15861,Key of Immortality,The key to the Lock of Immortality, surprisingly enough.
15862,塔罗迪姆矿石碎片,矿石碎片。
15863,羽毛瓶,不用肝脑涂地，就可以染上胆汁黄。
15864,采矿盒,用于容纳各种矿物资源！\n只能存放与采矿有关的物品和资源。
15865,大号采矿盒,用于容纳各种矿物资源！\n只能存放与采矿有关的物品和资源。
15866,采矿箱,用于容纳各种矿物资源！\n只能存放与采矿有关的物品和资源。
15867,大号采矿箱,用于容纳各种矿物资源！\n只能存放与采矿有关的物品和资源。
15868,超大号采矿箱,用于容纳各种矿物资源！\n只能存放与采矿有关的物品和资源。
15869,庞大的采矿袋,这个袋子仅仅是你所有采矿资源的存放处！你只能把所有有关采矿专业的资源和物品放进来。
15870,巨大的采矿袋,这个袋子仅仅是你所有采矿资源的存放处！你只能把所有有关采矿专业的资源和物品放进来。
15871,取之不尽的采矿袋,这个袋子仅仅是你所有采矿资源的存放处！你只能把所有有关采矿专业的资源和物品放进来。
15872,不见底的采矿袋,这个袋子仅仅是你所有采矿资源的存放处！你只能把所有有关采矿专业的资源和物品放进来。
15873,伐木盒,用于容纳各种伐木资源！\n只能存放与伐木有关的物品和资源。
15874,大号伐木盒,用于容纳各种伐木资源！\n只能存放与伐木有关的物品和资源。
15875,伐木箱,用于容纳各种伐木资源！\n只能存放与伐木有关的物品和资源。
15876,大号伐木箱,用于容纳各种伐木资源！\n只能存放与伐木有关的物品和资源。
15877,超大号伐木箱,用于容纳各种伐木资源！\n只能存放与伐木有关的物品和资源。
15878,庞大的伐木袋,这个袋子仅仅是你所有伐木资源的存放处！你只能把所有有关伐木专业的资源和物品放进来。
15879,巨大的伐木袋,这个袋子仅仅是你所有伐木资源的存放处！你只能把所有有关伐木专业的资源和物品放进来。
15880,取之不尽的伐木袋,这个袋子仅仅是你所有伐木资源的存放处！你只能把所有有关伐木专业的资源和物品放进来。
15881,不见底的伐木袋,这个袋子仅仅是你所有伐木资源的存放处！你只能把所有有关伐木专业的资源和物品放进来。
15882,钓鱼盒,用于容纳各种鱼类资源！\n只能存放与钓鱼有关的物品和资源。
15883,大号钓鱼盒,用于容纳各种鱼类资源！\n只能存放与钓鱼有关的物品和资源。
15884,钓鱼箱,用于容纳各种鱼类资源！\n只能存放与钓鱼有关的物品和资源。
15885,大号钓鱼箱,用于容纳各种鱼类资源！\n只能存放与钓鱼有关的物品和资源。
15886,超大号钓鱼箱,用于容纳各种鱼类资源！\n只能存放与钓鱼有关的物品和资源。
15887,庞大的钓鱼袋,这个袋子仅仅是你所有鱼类资源的存放处！你只能把所有有关钓鱼专业的资源和物品放进来。
15888,巨大的钓鱼袋,这个袋子仅仅是你所有鱼类资源的存放处！你只能把所有有关钓鱼专业的资源和物品放进来。
15889,取之不尽的钓鱼袋,这个袋子仅仅是你所有鱼类资源的存放处！你只能把所有有关钓鱼专业的资源和物品放进来。
15890,不见底的钓鱼袋,这个袋子仅仅是你所有鱼类资源的存放处！你只能把所有有关钓鱼专业的资源和物品放进来。
15891,农夫盒,用于容纳各类作物资源！\n只能存放与种植有关的物品和资源。
15892,大号农夫盒,用于容纳各类作物资源！\n只能存放与种植有关的物品和资源。
15893,农夫箱,用于容纳各类作物资源！\n只能存放与种植有关的物品和资源。
15894,大号农夫箱,用于容纳各类作物资源！\n只能存放与种植有关的物品和资源。
15895,超大号农夫箱,用于容纳各类作物资源！\n只能存放与种植有关的物品和资源。
15896,庞大的种植袋,这个袋子仅仅是你所有农作物资源的存放处！你只能把所有有关农业的资源和物品放进来。
15897,巨大的种植袋,这个袋子仅仅是你所有农作物资源的存放处！你只能把所有有关农业的资源和物品放进来。
15898,取之不尽的种植袋,这个袋子仅仅是你所有农作物资源的存放处！你只能把所有有关农业的资源和物品放进来。
15899,不见底的种植袋,这个袋子仅仅是你所有农作物资源的存放处！你只能把所有有关农业的资源和物品放进来。
15900,畜牧盒,用于容纳各种畜牧资源！\n只能存放与畜牧有关的物品和资源。
15901,大号畜牧盒,用于容纳各种畜牧资源！\n只能存放与畜牧有关的物品和资源。
15902,畜牧箱,用于容纳各种畜牧资源！\n只能存放与畜牧有关的物品和资源。
15903,大号畜牧箱,用于容纳各种畜牧资源！\n只能存放与畜牧有关的物品和资源。
15904,超大号畜牧箱,用于容纳各种畜牧资源！\n只能存放与畜牧有关的物品和资源。
15905,庞大的畜牧袋,这个袋子仅仅是你所有畜牧资源的存放处！你只能把所有有关畜牧业的资源和物品放进来。
15906,巨大的畜牧袋,这个袋子仅仅是你所有畜牧资源的存放处！你只能把所有有关畜牧业的资源和物品放进来。
15907,取之不尽的畜牧袋,这个袋子仅仅是你所有畜牧资源的存放处！你只能把所有有关畜牧业的资源和物品放进来。
15908,不见底的畜牧袋,这个袋子仅仅是你所有畜牧资源的存放处！你只能把所有有关畜牧业的资源和物品放进来。
15909,草药盒,用于容纳各种草药！\n只能存放与草药学有关的物品和资源。
15910,大号草药盒,用于容纳各种草药！\n只能存放与草药学有关的物品和资源。
15911,草药箱,用于容纳各种草药！\n只能存放与草药学有关的物品和资源。
15912,大号草药盒,用于容纳各种草药！\n只能存放与草药学有关的物品和资源。
15913,超大号草药箱,用于容纳各种草药！\n只能存放与草药学有关的物品和资源。
15914,大草药包,用于容纳各种草药！\n只能存放与草药学有关的物品和资源。
15915,巨大的草药袋,这个袋子仅仅是你所有草药资源的存放处！你只能把所有有关草药专业的资源和物品放进来。
15916,取之不尽的草药袋,这个袋子仅仅是你所有草药资源的存放处！你只能把所有有关草药专业的资源和物品放进来。
15917,不见底的草药袋,这个袋子仅仅是你所有草药资源的存放处！你只能把所有有关草药专业的资源和物品放进来。
15918,时装盒,用于容纳各种时装！\n实际上也只能存放时装类物品。
15919,大号时装盒,用于容纳各种时装！\n实际上也只能存放时装类物品。
15920,时装箱,用于容纳各种时装！\n实际上也只能存放时装类物品。
15921,大号时装箱,用于容纳各种时装！\n实际上也只能存放时装类物品。
15922,超大号时装箱,用于容纳各种时装！\n实际上也只能存放时装类物品。
15923,庞大的服装袋,这个袋子对于服装的储藏来说近乎完美！\n事实上，它的作用仅仅能够承载"服装"类的物品。
15924,巨大的服装袋,这个袋子对于服装的储藏来说近乎完美！\n事实上，它的作用仅仅能够承载"服装"类的物品。
15925,取之不尽的服装袋,这个袋子对于服装的储藏来说近乎完美！\n事实上，它的作用仅仅能够承载"服装"类的物品。
15926,不见底的服装袋,这个袋子对于服装的储藏来说近乎完美！\n事实上，它的作用仅仅能够承载"服装"类的物品。
15927,一周年烟火,哇哦，踮起脚来看！
15928,塔罗迪姆矿,即便是在史蒂芬冰山，塔罗迪姆矿也是十分稀有的，它之所以深受大众的喜爱与它本身极为高质量的耐用度是脱不了关系的，更可贵的是它依然有很多不为人知的优点还未被发掘，所以它注定价值连城。
15929,大兵制服,混到队伍里就看不出来啦。
15930,王中王服装,梦想成真了？真不敢相信！\n你毫无疑问是巡回武场的最强者，所以你有理由相信！
15931,Polished Metal Piece,This vibrant piece of metal appears to be part of a weapon. Examine it more closely to determine what it could be. \n\nYou can launch a quest using this item.
15932,死亡证明,迪波尔神父的死亡证明！
15933,Father Deepboar's Scepter,When we reach a ripe old age, we have the right to demand respect from youths and even carry powerful weapons. Unfortunately for Father Deepboar, he's well beyond a ripe old age!
15934,First Part of the Pickaxe,The top part of a pickaxe made of Taroudium.
15935,彩蛋节彩蛋,这样子的彩蛋节礼物怎么样？你准备用它来做啥？我要坐在我的彩蛋上面一直到今年圣诞节。
15936,菲卡床,守护者父母们通常用这样的床来考验儿媳的品格。姑娘们要睡在二十层绵球被褥的床上，然后猜猜被褥底下有没有藏着一颗豌豆。
15937,菲卡吉祥物,那天，爷爷把这块护盾送给了我，第二天我就被狼群袭击了。我真走运！
15938,菲卡床头柜,装着守护者的生活必需品：羊绒手套、羊绒短裤、羊绒帽子还有羊绒毛衫。好吧，都塞满了。
15939,菲卡屏风,由正宗的羊毛制成。放心脱光衣服好了。邻居永远也别想看到你的裸体。
15940,菲卡行军橱,守护者的行军橱总是满满的，即便是刚买来的时候！
15941,冰霜镐,由塔罗迪姆制成。
15942,菲卡烛台,为你舒适惬意的老家里投射出一道温暖的光晕。和你的羊皮窗帘十分般配。
15943,菲卡的牧羊杖,好好牧羊，羊也会好好牧你的。
15944,菲卡桌子,大桌子上摆满小瓶子，守护者就喜欢这样。只是这些饮料尝起来一股人工合成的味道。
15945,菲卡游戏桌,玩家排排坐挨个敲钉子，敲最后一枚钉子的罚说真心话。
15946,菲卡盆栽,好有个性的一种植物。时间长了，它不会枯萎而是...生锈。
15947,寒冰咕哩靴,寒冰咕哩踏雪无痕的秘诀就是这双靴子...
15948,Boohemoth Boots,Just show a white paw as proof of good faith to enter the fold!
15949,冰骨靴,源于寒冰夫人的第一次死灵法术实验。品质优良，骸骨军团成员每人一双。
15950,Brrrbli Breastplate,This breastplate shields your front and behind, so feel free to take some hits for the others!
15951,Polar Breastplate,Polar Cracklers are covered in thick, tough ice that is practically unbreakable!
15952,冰骨胸甲,源于寒冰夫人的第一次死灵法术实验。品质优良，骸骨军团成员人手一件。
15953,Mecha-Cloak,Its purpose is simple: nothing can penetrate it. It would appear to work perfectly.
15954,Boohemoth Cloak,Warm, soft and hairy, what could be better when it's raining cats and dogs?
15955,寒冰咕哩腰带,这么冷的天气带着这条腰带没事吗？你可没有寒冰咕哩那么厚的脂肪！
15956,北地树枝,没有人知道在这么冷的地方，树是怎么生长的。
15957,雪原木,从树根到树杈都结着冰，想要加工它你得鼓起勇气，手指头结了冰会很脆的。
15958,寒冰咕哩指环,小巧可爱，力量强大。
15959,Anneau de Glace,
15960,冰骨指环,源于寒冰夫人的第一次死灵法术实验。品质优良，骸骨军团成员人手一个。
15961,Boohemoth Headgear,From afar, you could almost be mistaken for a Boohemoth lost in the icy wasteland of Frigost!
15962,Polar Headgear,The Polar Cracklers are the result of several experiments carried out by Missiz Freezz. These monsters were one of her failures, so why oh why didn't she destroy them rather than letting them live on to threaten adventurers?
15963,极地碎石者腰带,腰带表面覆盖这一层薄薄的冰霜。任何有自尊的冒险者都应该在寒冰奇境试穿这条腰带一星期！
15964,Boohemoth Epaulettes,One of the most popular hunting trophies with our friends the hunters.
15965,极地碎石者护符,由塔罗迪姆矿石制成，决定了极地碎石者的硬度。
15966,冰骨护符,源于寒冰夫人的第一次死灵法术实验。品质优良，骸骨军团成员人手一条。
15967,寒冰咕哩套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
15968,巨兽套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
15969,极地碎石者套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
15970,冰骨套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
15971,Mecha-Breastplate,Designed according to a standard model, this breastplate serves its purpose regardless of which way round you wear it.
15972,Mecha-Helmet,The reduced field of vision appears to be the only drawback of this unbelievably tough helmet.
15973,Mecha-Epaulettes,These epaulettes fit the shoulder joint to perfection, facilitating extremely rapid movements.
15974,械卡套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
15975,冰冰指环,饭冰冰最爱的指环，但愿她还带得上。
15976,冰冰皮靴,轻若无物。即便行走在冰上也不会留下丝毫脚印。
15977,冰冰头盔,饭冰冰时常在寒冰大陆上，眺望子嗣们到处乱窜...
15978,冰冰披风,由坚硬的皮革制成。穿上之后，你觉得寒冷刺骨。
15979,冰冰套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
15980,Freezepop,Freezepop - the coolest ice confection around, from Missiz Freezz!\n It'll wake the dead!\nA Freezepop in the morning to dispel De Darm and all those nasty effects associated with death!
15981,Frigost Teleportation,This magical scroll will teleport you directly to Frigost Island.
15982,凤凰卷轴,让你转生之后变得更大...更好...更强...
15983,1 冰卡玛,一枚漂亮的冰卡玛！别藏在兜里太久了哦，与其等它化掉不如先去花掉！
15984,Freezepop Lab Key,A key in the shape of an iced candy...
15985,Strange Ice Fragment,This fragment of ice gleams in a strange way. Examine it more closely to determine what it could be. \n\nYou can launch a quest using this item.
15986,Timeworn Freezepop,An Freezepop weathered by time and marked by Chafer teeth.
15987,欧格梅泽的破靴子,曾经属于欧格梅泽的靴子，现在已经破烂不堪。也许技艺高超的鞋匠能修好。
15988,鲁图图的腰带,鲁图图有另外一个响亮的名字：波维瑟。即便上了年纪，这名匠人依然富有创造力。
15989,The Habrazieff,Made from Pure Taroudium, this pickaxe is sure to send a shudder through Missiz Freezz's heart.
15990,White Sticky Stuff,A sticky liquid that seems to come from another age.
15991,哈奇夫的斧子配方,教会你用一种神秘的矿石制造斧子。
15992,哈奇夫的头盔配方,教会你用一种神秘的矿石制造头盔。
15993,伯爵密室钥匙,用来打开塔顶的密室。
15994,可控召唤物测试,可控召唤物测试
15995,Téléportation sur Frigost II,Un parchemin magique qui vous permettra de vous téléporter sur l'île de Frigost.
15997,皇家布丁雕像,你曾经让皇家布丁跪地痛哭求饶。
15998,名誉之尊,这个奖章是授予有功的贵族以及贵妇，这份礼物是国家以其为荣以其为傲的标志...呃？噢...你又消失了。
15999,流浪指挥官,这个头衔是为高贵的男士和女士们准备的。现在本庭带着骄傲和荣耀将头衔授予...呃？哦...人又不见了。
16000,抄写僧,这个头衔是为高贵的男士和女士们准备的。现在本庭带着骄傲和荣耀将头衔授予...呃？哦...人又不见了。
16001,流浪国王,这个头衔是为高贵的男士和女士们准备的。现在本庭带着骄傲和荣耀将头衔授予...呃？哦...人又不见了。
16002,忠实的朋友,这个头衔是为高贵的男士和女士们准备的。现在本庭带着骄傲和荣耀将头衔授予...呃？哦...人又不见了。
16003,Panoplie Glaglimpériale,Facile à transporter pour partir à l'aventure ou en picnic avec ta belle-mère.\nDépliée en 2 secondes !
16004,Cape Froide,Elle donne froid dans le dos à vos adversaires !
16005,Coiffe Glaglacière,Quelle classe quand vous portez cette coiffe ! Elle trône parfaitement sur le sommet de votre tête ! Elle glace le sang dès que l'on porte un regard sur elle !
16006,Anneau fourré de fourrure,Vous ne sentez plus les engelures sur vos doigts, cela prouve votre soif de "givreance" plus que votre peur d'avoir mal ! Cet anneau sonne le glas de votre victoire !
16007,冰霜犄角肩甲,保暖性能极好，即便面临暴风雪也无所谓畏惧。
16008,急冻剑,轻轻一戳就能刺穿冰面！
16009,Brrrblific Helmet,You've got to wrap up warmly on Frigost Island, especially your head. You wouldn't want to end up with Iop brain-freeze, would you?
16010,犄角锤,用来碎冰的最好选择。只是实在太冻手了...
16011,北地木板,这种木板的光亮成都可以反射光芒，原因只是因为它完全被一层薄薄的冰层覆盖。
16012,Brrrbley Spears's Pendent,Brrrbley Spears is a true leader; the Brrrblis hold her in profound esteem! This amulet reflects all the love they have for their mistress.
16013,Brrrbley Spear,This dagger is as lethal as the ice floe that Brrrbley Spears has chosen to make her home!
16014,吉狼狼套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
16015,吉狼狼肩甲,不要被外表欺骗了。吉狼狼根本没穿过肩甲。
16016,吉狼狼胸甲,感受吉狼狼的愤怒吧。唉？对了，你打疫苗了没？
16017,Bois Gelée ,Le Gelée est très froid. Quoi ca vous étonne ? 
16018,吉狼狼护符,曾经是吉狼狼的项圈...
16019,吉狼狼腰带,只是腰带，不是项圈！
16020,Panoplie Lady Yechti Wawa Impérial,Facile à transporter pour partir à l'aventure ou en picnic avec ta belle-mère.\nDépliée en 2 secondes !
16021,Bouture de bois gelée,
16022,Amulette,
16023,Ceinture,
16024,Epaulettes Pattes-Blanches,
16025,Boohmulet,This amulet can be used to light a fire. Just scrape a small Taroudium-coated match along the pendant.
16026,Frozen Bulwark,This shield's toughness is inversely proportional to the temperature outside. The colder it gets, the tougher it becomes.
16027,Hemoh Boots,The footprints left by these boots call to mind the traces left by a winged creature. 
16028,Boohemoth Ring,If you get cold feet, just give your friend a ring.
16029,极地披风,毛茸茸的披风，穿上后不惧寒冷，就是有点痒...
16030,Serrated Saber,This weapon does just as much damage on the way back as it does on the way there. It can even be used as a saw when necessary.
16031,Ice Pine,These ice pines are wondrous winter fruits. 
16032,哈根达兹套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
16033,Hagen Daz's Armor,Armor is Hagen Daz's shiny centerpiece, and it's so powerful that it can't help but find a place in your collection.
16034,哈根达兹护符,塔罗迪姆矿含量相当高，极易吸引劫匪！
16035,Hagen Daz's Helmet,Hagen Daz was a Polar Crackler like the others, until the day he swallowed so much Taroudium for breakfast that he mutated into a terrifying monster!
16036,哈根·达兹肩甲,穿上肩甲，与寒冰奇境融为一体！
16037,铂金披风,与浮冰大陆融为一体。
16038,Crackercrumb,A little crunch of Crackercrumb will send ice sparks flying!
16039,Arktite Epaulettes,Are those Taroudium Shards that you can glimpse through the layer of ice on these epaulettes?
16040,Crackmitten Ring,This ring helps to bear the cold, probably due to the subtle effect of its Taroudium content.
16041,Hagen Daz's Boots,These boots make it possible to dodge all the dangers of the Frigost pack ice without ending up on your butt!
16042,Hagen Daggerz,Made from Eternal Ice, these daggers can pierce any material except the Sun itself, or any science class replica of the Sun, or anything remotely warm, like a fresh loaf.
16043,巫灵套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
16044,巫灵指环,这枚戒指经由吉瓦祝福，寒冰夫人精心打造，是海尔伯格伯爵和寒冰夫人的定情信物。
16045,巫灵靴,相当惹眼的靴子，当年引得雪封村民疯抢。
16046,巫灵披风,含有一部分塔罗迪姆矿石粉末。也许这就是这件披风看起来优雅又飘逸的原因。
16047,巫灵束带,吉瓦送给寒冰夫人的礼物。从此以后，人们称寒冰夫人为『冰美人』！
16048,Chaferization Breastplate,Crafted using ancient smithmaging knowledge, this breastplate creates a thick layer of ice over its wearer that prevents him from healing properly.
16049,Chaferized Shield,Smithmagic was Freezz's favorite pastime. In her spare time, she created shields to equip some of her henchmen, making them even tougher.
16050,Warmabones Belt,The Warmabones Belt is an original design by Klime the Shoemaker. We all have our own little ways of keeping warm.
16051,Ketcha Fishbone,The Ketcha Fish is famous for its sharp and tough bones. Perfect for using as toothpicks or piercing holes in cloaks.
16052,Freezzy-Breezzy Breastplate,The breastplate was made out of Taroudium before Missiz Freezz added the finishing touches at her forge. It will let you keep your drinks cool between your shoulder blades.
16053,Refreezza Rated Helmet,To keep a cool head!
16054,塞拉套装,携带方便、安装简单，以备任何不时之须。无论是踏上冒险征途还是与丈母娘共进野餐都可轻松胜任。
16055,塞拉的肩甲,布满了螺栓螺帽。足够解决任何机械故障。
16056,塞拉的腰带,腰带上的每一个孔都插满了工具。没有任何一种机器能难倒你！
16057,塞拉护符,人活着总要依靠别人帮忙的，戴上这个护符吧，让你看起来可怜巴巴的，好博得周围人们的同情心。
16058,塞拉之靴,到处布满了修补的痕迹。他到底是怎么做到的？
16059,Mecha-Ring,This ring is equipped with small nozzles so that accessories can be attached to it.
16060,Mecha-Cane,This stick's transposable top makes it the perfect companion for any handyman. Comes with 33 different connectors.
16061,Big Drive Belt,This drive belt, developed by Sylargh, multiplies the capabilities of any mechanical system.
16062,起源长弓,由最坚硬的械卡合金制成，每一箭都直击敌人要害。
16063,Mechamulet,According to Sylargh, the body is an imperfect machine, but this amulet can correct the defects.
16064,Supreme Mecha-Ring,A slight shock to the finger indicates that the ring is properly on. Then the power flows...
16065,萨满秘法,献给创生之力的信徒。
16066,日记节选,日记的一页，曾经属于货车的主人。
16067,test Dmg CC,
16068,巨兽装束,穿越冰原的必备装备。
16069,Icy Costume,Put your Lurgi-ridden days behind you with this nonchalant costume! 
16070,Untreated Fur from a Brrrbli with the Lurgi,Whaddya know, an untreated Brrrbli Fur... It may be pretty rough but it's warmer than any other fur!
16071,纯净塔罗迪姆矿石样本,用史蒂芬·冰山的设备提取的样本。
16072,史蒂芬·冰山被偷走的货物,史蒂芬·冰山的财产。
16073,Bait Extractor,The label reads: The invention and property of Styffen Chillberg.\nRental and sale by persons other than Mr. Chillberg are strictly prohibited.
16074,哈奇夫的头盔,由塔罗迪姆矿石制成，硬度极高！
16075,莽士回忆录 卷二,哈奇夫·塔伦 著
16076,爱的鞭笞,使劲抽，使劲！
16077,哈奇夫的笔记,哈奇夫·塔伦本人留下的笔记。
